Harga,title,Kecamatan,Kota,lat,long,Tipe Properti,K. Tidur,K. Mandi,Luas Tanah,Luas Bangunan,Carport,Listrik,K. Tidur Pembantu,K. Mandi Pembantu,Lantai,Kondisi,Garasi,furnishing,TahunRumah,kategori_harga
599000000.0,Rumah murah di sumur batu Jakarta pusat,Kemayoran, Jakarta Pusat,-6.1627705,106.859259,rumah,2.0,2.0,31.0,44.0,0.0,2200.0,0.0,0.0,2.0,baru,0.0,unfurnished,0.0,harga sangat rendah
534000000.0,Rumah 2 lantai di jalan angkasa Kemayoran Jakarta pusat,Kemayoran, Jakarta Pusat,-6.1627705,106.859259,rumah,2.0,2.0,27.0,42.0,0.0,2200.0,0.0,0.0,2.0,baru,0.0,unfurnished,0.0,harga sangat rendah
500000000.0,"Rumah Murah di Sumurbatu,Kemayoran Jakarta pusat",Kemayoran, Jakarta Pusat,-6.1627705,106.859259,rumah,2.0,2.0,23.0,43.0,0.0,2200.0,0.0,0.0,2.0,baru,0.0,unfurnished,0.0,harga sangat rendah
444000000.0,Rumah murah 2 Lantai SHM di Angkasa Kemayoran Jakarta pusat,Kemayoran, Jakarta Pusat,-6.1627705,106.859259,rumah,2.0,2.0,27.0,42.0,0.0,2200.0,0.0,0.0,2.0,baru,0.0,unfurnished,0.0,harga sangat rendah
50000000000.0,Rumah di Cikini SHM Butuh Renovasi,Cikini, Jakarta Pusat,-6.1920605,106.839242,rumah,4.0,2.0,517.0,353.0,2.0,2200.0,1.0,1.0,1.0,butuh renovasi,2.0,unfurnished,4.0,harga sangat tinggi
11200000000.0,RUMAH MEWAH SIAP HUNI DEKAT PERKANTORAN DI MAMPANG PRAPATAN,Mampang Prapatan, Jakarta Selatan,-6.2502848,106.8220155,rumah,4.0,4.0,247.0,606.0,2.0,3500.0,2.0,2.0,3.0,baru,5.0,semi furnished,0.0,harga sangat tinggi
3000000000.0,RUMAH MURAH MODERN MINIMALIS DI POLTANGAN PASAR MINGGU,Pasar Minggu, Jakarta Selatan,-6.2898155,106.8390761,rumah,4.0,4.0,122.0,172.0,0.0,2200.0,1.0,1.0,2.0,baru,2.0,unfurnished,4.0,harga tinggi
4800000000.0,Rumah Cantik Minimalis di Pasar Minggu,Pasar Minggu, Jakarta Selatan,-6.2898155,106.8390761,rumah,4.0,2.0,300.0,325.0,2.0,3500.0,0.0,0.0,2.0,bagus sekali,0.0,semi furnished,9.0,harga sangat tinggi
1900000000.0,"Rumah dlm Komplek Pasar Minggu jaksel hny 1,9m",Pasar Minggu, Jakarta Selatan,-6.2898155,106.8390761,rumah,3.0,3.0,67.0,150.0,0.0,2200.0,1.0,1.0,3.0,baru,2.0,unfurnished,0.0,harga tinggi
12000000000.0,RUMAH MEWAH MURAH SIAP HUNI STRATEGIS DI PEJATEN BARAT,Pejaten, Jakarta Selatan,-6.2726549,106.833565,rumah,6.0,6.0,477.0,550.0,2.0,4400.0,2.0,1.0,2.0,bagus sekali,2.0,unfurnished,4.0,harga sangat tinggi
4190000000.000001,RUMAH MEWAH MURAH SIAP HUNI DI PEJATEN BARAT,Pejaten, Jakarta Selatan,-6.2726549,106.833565,rumah,4.0,3.0,152.0,186.0,2.0,2200.0,1.0,1.0,2.0,baru,0.0,unfurnished,1.0,harga sangat tinggi
4190000000.000001,Rumah baru murah siap huni dalam cluster di pejaten barat jaksel,Pejaten, Jakarta Selatan,-6.2726549,106.833565,rumah,4.0,3.0,152.0,186.0,2.0,3300.0,1.0,1.0,2.0,baru,0.0,semi furnished,0.0,harga sangat tinggi
4400000000.0,Dijual Rumah 2 tingkat posisi Hook di pejaten barat jakarta selatan,Pejaten, Jakarta Selatan,-6.2726549,106.833565,rumah,4.0,3.0,162.0,186.0,2.0,2200.0,1.0,1.0,2.0,bagus sekali,1.0,unfurnished,4.0,harga sangat tinggi
2400000000.0,Rumah Bagus 4 Kamar di Pejaten Siap Huni di Bawah Njop,Pejaten, Jakarta Selatan,-6.2726549,106.833565,rumah,4.0,2.0,169.0,220.0,0.0,4400.0,2.0,1.0,2.0,bagus,2.0,semi furnished,20.0,harga tinggi
7900000000.0,"Rumah Mewah dalam Townhouse, di Pejaten Barat, Jakarta Selatan ~ Pool ~ Furnished",Pejaten, Jakarta Selatan,-6.2726549,106.833565,rumah,4.0,4.0,203.0,203.0,0.0,4400.0,1.0,1.0,3.0,bagus,0.0,furnished,6.0,harga sangat tinggi
40000000000.0,Luxurious Resort House - Pejaten Barat,Pejaten, Jakarta Selatan,-6.2726549,106.833565,rumah,4.0,4.0,1592.0,938.0,5.0,33000.0,0.0,1.0,1.0,bagus sekali,0.0,unfurnished,4.0,harga sangat tinggi
27000000000.0,RUMAH EX SALON TEPI JALAN  RAYA PEJATEN EX USAHA KECANTIKAN DAN KESEHATAN HARGA DIBAWAH PASAR TERKINI DIPEJATEN BARAT RAYA KEMANG LOKASI STRATEGIS JAKARTA SELATAN,Pejaten, Jakarta Selatan,-6.2726549,106.833565,rumah,20.0,20.0,1195.0,950.0,14.0,6600.0,0.0,0.0,2.0,bagus,0.0,semi furnished,13.0,harga sangat tinggi
1900000000.0,Rumah Murah Modern Minimalis Siap Huni Di Ciganjur Jagakarsa,Ciganjur, Jakarta Selatan,-6.33345,106.810658,rumah,3.0,3.0,90.0,150.0,2.0,2200.0,1.0,1.0,2.0,baru,0.0,unfurnished,0.0,harga tinggi
2640000000.0,Rumah Strategis Bebas Banjir Dekat Beji Harga All In Siap Kpr,Ciganjur, Jakarta Selatan,-6.33345,106.810658,rumah,4.0,4.0,110.0,140.0,0.0,2200.0,0.0,0.0,2.0,bagus,1.0,unfurnished,2.0,harga tinggi
1950000000.0,Rumah Baru Murah Mewah Minimalis Modern Di Ciganjur Jagakarsa,Ciganjur, Jakarta Selatan,-6.33345,106.810658,rumah,3.0,3.0,92.0,150.0,2.0,2200.0,1.0,1.0,2.0,baru,0.0,unfurnished,0.0,harga tinggi
1050000000.0,Rumah Siap Bangun Dalam Cluster Di Ciganjur Jagakarsa,Ciganjur, Jakarta Selatan,-6.33345,106.810658,rumah,3.0,3.0,53.0,100.0,1.0,2200.0,0.0,0.0,2.0,baru,0.0,semi furnished,0.0,harga rendah
4800000000.0,Rumah Townhouse Bagus Murah Di Karang Tengah Lebak Bulus Cilandak,Lebak Bulus, Jakarta Selatan,-6.3026685,106.7784585,rumah,4.0,3.0,180.0,300.0,2.0,3500.0,1.0,1.0,3.0,bagus,0.0,unfurnished,4.0,harga sangat tinggi
2700000000.0,Rumah Mewah Tanah Luas Dekat MRT Fatmawati,Lebak Bulus, Jakarta Selatan,-6.3026685,106.7784585,rumah,4.0,4.0,126.0,150.0,2.0,2200.0,0.0,0.0,2.0,baru,0.0,semi furnished,0.0,harga tinggi
6700000000.0,Townhouse 3 Lantai Private Pool di Lebak Bulus Dekat Rs Mayapada Lebak Bulus,Lebak Bulus, Jakarta Selatan,-6.3026685,106.7784585,rumah,5.0,4.0,167.0,404.0,2.0,4400.0,1.0,1.0,3.0,bagus,2.0,semi furnished,4.0,harga sangat tinggi
2900000000.0,RUMAH DALAM CLUSTER +PRIVATE POLL  HARGA NEGO Di Lebak Bulus 5menit ke MRT,Lebak Bulus, Jakarta Selatan,-6.3026685,106.7784585,rumah,4.0,4.0,116.0,170.0,2.0,3500.0,0.0,0.0,2.0,baru,0.0,semi furnished,0.0,harga tinggi
2850000000.0,RUMAH BARU MURAH PLUS MINI POLL DI CLUSTER DI LEBAK BULUS  JAKSEL,Lebak Bulus, Jakarta Selatan,-6.3026685,106.7784585,rumah,3.0,3.0,114.0,150.0,2.0,4400.0,1.0,1.0,1.0,baru,0.0,unfurnished,1.0,harga tinggi
2550000000.0,DALAM CLUSTER PREMIUM AREA LEBAK BULUS DEKAT MRT JAKARTA SELATAN,Lebak Bulus, Jakarta Selatan,-6.3026685,106.7784585,rumah,4.0,4.0,101.0,150.0,2.0,3300.0,1.0,1.0,2.0,baru,2.0,semi furnished,0.0,harga tinggi
7000000000.0,"di Jl Pertanian Lebak Bulus Jakarta Selatan , Jakarta Selatan",Lebak Bulus, Jakarta Selatan,-6.3026685,106.7784585,rumah,6.0,4.0,286.0,400.0,1.0,3500.0,1.0,1.0,2.0,bagus,2.0,unfurnished,4.0,harga sangat tinggi
10500000000.0,Rumah bagus strategis komplek lebak bulus MRT jakarts selatan,Lebak Bulus, Jakarta Selatan,-6.3026685,106.7784585,rumah,5.0,4.0,624.0,450.0,2.0,5500.0,2.0,1.0,2.0,bagus,2.0,unfurnished,32.0,harga sangat tinggi
7500000000.0,Lebak Bulus Brand New House Private Pool Dalam Komplek,Lebak Bulus, Jakarta Selatan,-6.3026685,106.7784585,rumah,4.0,4.0,329.0,560.0,2.0,7700.0,2.0,1.0,2.0,bagus,2.0,semi furnished,0.0,harga sangat tinggi
595000000.0,Rumah dgn akses strategis ke jalan utama Jakarta Selatan,Lebak Bulus, Jakarta Selatan,-6.3026685,106.7784585,rumah,3.0,1.0,72.0,52.0,1.0,1300.0,0.0,0.0,2.0,baru,1.0,semi furnished,0.0,harga sangat rendah
1400000000.0,Casa 8 New Luxury House Dengan Fitur Smart Home,Lebak Bulus, Jakarta Selatan,-6.3026685,106.7784585,rumah,3.0,3.0,80.0,84.0,2.0,2200.0,0.0,1.0,2.0,baru,2.0,unfurnished,0.0,harga rendah
7000000000.0,Rumah 3 Lantai Semi Furnished Bagus Sekali SHM di Lebak bulus,Lebak Bulus, Jakarta Selatan,-6.3026685,106.7784585,rumah,5.0,5.0,300.0,700.0,2.0,10600.0,1.0,1.0,3.0,bagus sekali,2.0,semi furnished,7.0,harga sangat tinggi
5750000000.0,House  Rumah Bebas Banjir Lebak Bulus,Lebak Bulus, Jakarta Selatan,-6.3026685,106.7784585,rumah,3.0,2.0,350.0,250.0,1.0,4400.0,1.0,2.0,2.0,bagus,1.0,semi furnished,4.0,harga sangat tinggi
5250000000.0,Rumah Termurah Hitung Tanah Dalam Komplek Dekat MRT Lebak Bulus,Lebak Bulus, Jakarta Selatan,-6.3026685,106.7784585,rumah,4.0,2.0,350.0,190.0,3.0,3500.0,2.0,1.0,2.0,bagus,1.0,semi furnished,24.0,harga sangat tinggi
1550000000.0,Rumah Cluster Mewah 2lantai Pinggir Jalan Raya Siap Huni Dijatiwaringin,Jatiwaringin, Jakarta Timur,-6.2650644,106.9112047,rumah,3.0,3.0,94.0,130.0,2.0,2200.0,0.0,0.0,2.0,baru,0.0,unfurnished,0.0,harga tinggi
920000000.0,Rumah Mewah Full Bata Merah Bebas Banjir Di Jatiwaringin,Jatiwaringin, Jakarta Timur,-6.2650644,106.9112047,rumah,3.0,3.0,69.0,65.0,0.0,2200.0,0.0,0.0,2.0,baru,1.0,unfurnished,1.0,harga rendah
12900000000.0,Rumah Dijual Bagus Untuk Kost2an. Hanya 5 Menit Ke Stasiun Mrt,Cilandak, Jakarta Selatan,-6.2898024,106.7903519,rumah,8.0,4.0,1000.0,800.0,1.0,10000.0,1.0,1.0,2.0,butuh renovasi,1.0,unfurnished,45.0,harga sangat tinggi
3650000000.0,Townhouse Baru Murah Modern Classic Di Cilandak,Cilandak, Jakarta Selatan,-6.2898024,106.7903519,rumah,4.0,3.0,109.0,200.0,2.0,2200.0,1.0,1.0,3.0,baru,0.0,semi furnished,0.0,harga sangat tinggi
3650000000.0,Perumahan Mewah Di Cilandak Jaksel Lokasi Pinggir Jalan Raya,Cilandak, Jakarta Selatan,-6.2898024,106.7903519,rumah,3.0,2.0,104.0,126.0,1.0,2200.0,1.0,1.0,2.0,baru,1.0,unfurnished,1.0,harga sangat tinggi
3450000000.0,RUMAH BARU MURAH MODERN MINIMALIS STRATEGIS DI CILANDAK KKO RAYA,Cilandak, Jakarta Selatan,-6.2898024,106.7903519,rumah,4.0,4.0,94.0,200.0,2.0,2200.0,1.0,1.0,3.0,baru,0.0,unfurnished,0.0,harga tinggi
3450000000.0,Rumah baru strategis dalam townhouse di cilandak raya kko jaksel,Cilandak, Jakarta Selatan,-6.2898024,106.7903519,rumah,4.0,3.0,94.0,200.0,2.0,3300.0,1.0,1.0,3.0,baru,0.0,semi furnished,0.0,harga tinggi
4500000000.0,Rumah murah di komplek cilandak area dekat ke toll andara,Cilandak, Jakarta Selatan,-6.2898024,106.7903519,rumah,4.0,3.0,348.0,260.0,1.0,3500.0,1.0,1.0,2.0,butuh renovasi,1.0,unfurnished,28.0,harga sangat tinggi
18500000000.0,Rumah Mewah Gaya Tropical Bali Dengan Halaman Dan Pool Yang Indah,Cilandak, Jakarta Selatan,-6.2898024,106.7903519,rumah,5.0,5.0,375.0,500.0,2.0,16500.0,2.0,1.0,2.0,bagus sekali,2.0,semi furnished,7.0,harga sangat tinggi
3650000000.0,RUMAH MEWAH MURAH STRATEGIS DI CILANDAK KKO RAYA,Cilandak, Jakarta Selatan,-6.2898024,106.7903519,rumah,4.0,3.0,109.0,200.0,2.0,2200.0,1.0,1.0,3.0,baru,0.0,unfurnished,0.0,harga sangat tinggi
3650000000.0,Rumah Murah Mewah Lokasi Di Pinggir Jalan Daerah Jakarta Selatan,Cilandak, Jakarta Selatan,-6.2898024,106.7903519,rumah,3.0,3.0,127.0,142.0,2.0,2200.0,1.0,1.0,2.0,baru,0.0,unfurnished,0.0,harga sangat tinggi
15000000000.0,Kompleks Bukit Indah Jalan Margasatwa Cilandak Jakarta Selatan,Cilandak, Jakarta Selatan,-6.2898024,106.7903519,rumah,5.0,6.0,500.0,550.0,4.0,24000.0,2.0,0.0,2.0,bagus,4.0,semi furnished,4.0,harga sangat tinggi
19500000000.0,Rumah Mewah Fasilitas Lift Pool di Area Cilandak Lebak Bulus Jakarta Selatan,Cilandak, Jakarta Selatan,-6.2898024,106.7903519,rumah,4.0,4.0,400.0,700.0,2.0,10000.0,1.0,1.0,3.0,baru,2.0,semi furnished,3.0,harga sangat tinggi
1970000000.0,"Rumah 2 lantai dekat Ragunan, Jakarta Selatan",Cilandak, Jakarta Selatan,-6.2898024,106.7903519,rumah,3.0,3.0,79.0,120.0,1.0,2200.0,1.0,1.0,2.0,baru,0.0,unfurnished,0.0,harga tinggi
15000000000.0,Rumah ASRI Tanah LUAS akses Jalan BESAR  Strategis dkt  CILANDAK,Cilandak, Jakarta Selatan,-6.2898024,106.7903519,rumah,3.0,3.0,1230.0,450.0,2.0,7700.0,2.0,1.0,1.0,bagus,6.0,semi furnished,17.0,harga sangat tinggi
16000000000.0,Rumah Bagus di Cilandak dalam Kompleks,Cilandak, Jakarta Selatan,-6.2898024,106.7903519,rumah,5.0,4.0,600.0,400.0,4.0,16500.0,2.0,1.0,2.0,bagus,2.0,semi furnished,5.0,harga sangat tinggi
9500000000.0,Rumah Bagus Siap Huni di Cilandak,Cilandak, Jakarta Selatan,-6.2898024,106.7903519,rumah,5.0,4.0,275.0,300.0,3.0,7700.0,2.0,1.0,2.0,bagus sekali,0.0,semi furnished,4.0,harga sangat tinggi
5000000000.0,RUMAH 3 LANTAI PRIVATE POOL + ROOFTOP DI MARGASATWA RAGUNAN,Cilandak, Jakarta Selatan,-6.2898024,106.7903519,rumah,6.0,5.0,154.0,350.0,2.0,4400.0,1.0,2.0,3.0,baru,2.0,semi furnished,0.0,harga sangat tinggi
6100000000.0,CEPAT! TURUN HARGA Rumah Cilandak House  Cepat,Cilandak, Jakarta Selatan,-6.2898024,106.7903519,rumah,4.0,2.0,275.0,250.0,1.0,4400.0,0.0,0.0,2.0,bagus,1.0,semi furnished,4.0,harga sangat tinggi
7500000000.0,"Rumah Jakarta Barat, Jalan Cempaka, Belakang Rs Harapan Kita",Kota Bambu Utara, Jakarta Barat,-6.1843594,106.8024272,rumah,3.0,2.0,325.0,186.0,2.0,4400.0,1.0,1.0,1.0,butuh renovasi,1.0,unfurnished,4.0,harga sangat tinggi
5000000000.0,"Rumah Dijual Pluit Murni Luas Tanah 160 M2 2,5 Lantai. Siap Huni",Pluit, Jakarta Utara,-6.1096059,106.7846671,rumah,4.0,2.0,160.0,300.0,1.0,4400.0,1.0,1.0,3.0,sudah renovasi,1.0,semi furnished,7.0,harga sangat tinggi
10500000000.0,Rumah Terbaik di Pluit Luas 200 m2 4 Pantai full! Ada rooftop,Pluit, Jakarta Utara,-6.1096059,106.7846671,rumah,3.0,3.0,200.0,660.0,2.0,7700.0,1.0,2.0,4.0,bagus sekali,2.0,semi furnished,0.0,harga sangat tinggi
9000000000.0,Rumah Termurah Minimalis Pluit Murni Raya 13x25,Pluit, Jakarta Utara,-6.1096059,106.7846671,rumah,5.0,5.0,325.0,750.0,2.0,7700.0,2.0,1.0,3.0,bagus sekali,1.0,semi furnished,4.0,harga sangat tinggi
18000000000.0,Rumah Pluit Hoek,Pluit, Jakarta Utara,-6.1096059,106.7846671,rumah,4.0,4.0,530.0,700.0,0.0,4400.0,0.0,0.0,2.0,bagus,0.0,unfurnished,4.0,harga sangat tinggi
4700000000.0,"Rumah Pluit Hitung Tanah, Luas 200m2, Jalanan Lebar",Pluit, Jakarta Utara,-6.1096059,106.7846671,rumah,3.0,3.0,200.0,150.0,2.0,3500.0,1.0,1.0,1.0,sudah renovasi,0.0,unfurnished,17.0,harga sangat tinggi
451000000.0,Rumah Murah di Jakpus,Senen, Jakarta Pusat,-6.184885,106.8454394,rumah,2.0,1.0,20.0,37.0,0.0,2200.0,0.0,0.0,2.0,baru,0.0,unfurnished,0.0,harga sangat rendah
568000000.0,RUMAH MURAH MINIMALIS Di Pasar Baru Jakarta Pusat,Pasar Baru, Jakarta Pusat,-6.16634,106.8339056,rumah,2.0,1.0,21.0,40.0,0.0,2200.0,0.0,0.0,2.0,baru,0.0,unfurnished,0.0,harga sangat rendah
8500000000.0,"Rumah 2lnt SIAP HUNI Jl.Kamboja,Tomang Raya",Tomang, Jakarta Barat,-6.1728249,106.7966555,rumah,4.0,4.0,346.0,300.0,1.0,4400.0,1.0,1.0,2.0,bagus,0.0,semi furnished,6.0,harga sangat tinggi
700000000.0,Rumah 2 lantai Shm Jl radar auri selangkah tol cijago dan cibubur,Cibubur, Jakarta Timur,-6.3552216,106.8821299,rumah,3.0,2.0,62.0,70.0,1.0,2200.0,0.0,0.0,2.0,baru,1.0,unfurnished,0.0,harga sangat rendah
1280000000.0,Rumah Dengan Konsep Townhouse di Cibubur Dekat Lrt Cibubur,Cibubur, Jakarta Timur,-6.3552216,106.8821299,rumah,3.0,2.0,85.0,80.0,2.0,2200.0,0.0,0.0,2.0,bagus,2.0,unfurnished,0.0,harga rendah
900000000.0,Termurah Rumah Gaya Bali 2 Lantai Cibubur  Akses Dekat  Pintu Tol Cibubur dan LRT Cibubur Strategis,Cibubur, Jakarta Timur,-6.3552216,106.8821299,rumah,3.0,2.0,74.0,69.0,2.0,2200.0,0.0,0.0,2.0,bagus,2.0,unfurnished,0.0,harga rendah
4200000000.0,Rumah 2 lantai lokasi strategis,Cibubur, Jakarta Timur,-6.3552216,106.8821299,rumah,4.0,4.0,475.0,420.0,2.0,4400.0,1.0,1.0,2.0,bagus,2.0,semi furnished,17.0,harga sangat tinggi
3600000000.0,Rumah Riviera At Puri Brand New 8x15 Termurah!,Metland Puri, Jakarta Barat,-6.1981251,106.6919623,rumah,3.0,3.0,120.0,150.0,1.0,4400.0,1.0,1.0,2.0,baru,1.0,unfurnished,4.0,harga sangat tinggi
4500000000.0,Andre Tjhia Metland Puri Minimalist House Lokasi Premium Lebar Jln 4 Mbl,Metland Puri, Jakarta Barat,-6.1981251,106.6919623,rumah,3.0,3.0,200.0,450.0,2.0,2200.0,1.0,1.0,3.0,baru,2.0,semi furnished,0.0,harga sangat tinggi
3750000000.0,Andre Tjhia Metland Puri Rumah Baru Hook Luxurious Design Dlm Cluster,Metland Puri, Jakarta Barat,-6.1981251,106.6919623,rumah,4.0,4.0,220.0,270.0,4.0,3300.0,1.0,1.0,2.0,baru,0.0,semi furnished,4.0,harga sangat tinggi
3700000000.0,Rumah The Riviera Puri Brand New 8x15 - Phase 2,Metland Puri, Jakarta Barat,-6.1981251,106.6919623,rumah,3.0,3.0,120.0,131.0,2.0,4400.0,1.0,1.0,2.0,baru,0.0,unfurnished,3.0,harga sangat tinggi
3000000000.0,Jual Rumah Di Komplek Kimia Farma Duren Sawit Jakarta Timur,Duren Sawit, Jakarta Timur,-6.234365,106.91659,rumah,5.0,2.0,206.0,120.0,2.0,1300.0,0.0,0.0,2.0,butuh renovasi,2.0,unfurnished,34.0,harga tinggi
3200000000.0,"Rumag mewah siap huni di Kav Marinir, jarang ada..",Duren Sawit, Jakarta Timur,-6.234365,106.91659,rumah,4.0,4.0,216.0,231.0,1.0,2200.0,1.0,1.0,2.0,bagus,1.0,unfurnished,2.0,harga tinggi
2700000000.0,cepat rumah mewah siap huni di duren sawit Jakarta timur,Duren Sawit, Jakarta Timur,-6.234365,106.91659,rumah,3.0,3.0,171.0,250.0,0.0,3300.0,1.0,1.0,2.0,bagus,1.0,unfurnished,17.0,harga tinggi
2400000000.0,Rumah Dalam Komplek Lokasi Strategis Di Duren Sawit,Duren Sawit, Jakarta Timur,-6.234365,106.91659,rumah,3.0,3.0,106.0,150.0,2.0,2200.0,1.0,1.0,2.0,bagus sekali,0.0,unfurnished,2.0,harga tinggi
2520000000.0,Rumah Minimalis Siap Kpr Di Duren Sawit Bebas Banjir Harga All In,Duren Sawit, Jakarta Timur,-6.234365,106.91659,rumah,3.0,3.0,180.0,115.0,2.0,5500.0,0.0,0.0,1.0,bagus,2.0,unfurnished,2.0,harga tinggi
1500000000.0,Rumah di Duren Sawit Jakarta Timur,Duren Sawit, Jakarta Timur,-6.234365,106.91659,rumah,3.0,2.0,66.0,110.0,0.0,2200.0,0.0,0.0,1.0,baru,0.0,unfurnished,1.0,harga tinggi
2340000000.0,Rumah Bebas Banjir Dekat Cengkareng di Kembangan Baru Harga All In Kpr,Kembangan Selatan, Jakarta Barat,-6.184619,106.737505,rumah,3.0,2.0,97.0,120.0,0.0,2200.0,0.0,0.0,2.0,bagus,1.0,unfurnished,2.0,harga tinggi
1100000000.0,Andre Tjhia Duri Kepa Rumah Ukuran 6x13 Jalan 1 Mobil Lega Harga Pas,Duri Kepa, Jakarta Barat,-6.1762949,106.774785,rumah,2.0,1.0,78.0,100.0,2.0,2200.0,0.0,0.0,1.0,bagus,0.0,unfurnished,0.0,harga rendah
1900000000.0,ANDRE TJHIA Duri Kepa Minimalist House Bebas Banjir Jln 2 Mobil Langka,Duri Kepa, Jakarta Barat,-6.1762949,106.774785,rumah,3.0,3.0,65.0,135.0,2.0,2200.0,0.0,0.0,3.0,bagus sekali,0.0,semi furnished,0.0,harga tinggi
8800000000.0,"Rumah Mewah, Sangat Strategis Di Duri Kepa Jakarta Barat.",Duri Kepa, Jakarta Barat,-6.1762949,106.774785,rumah,6.0,8.0,212.0,450.0,2.0,8000.0,1.0,0.0,4.0,baru,2.0,furnished,3.0,harga sangat tinggi
1100000000.0,Jual rumah bagus di duri kepa,Duri Kepa, Jakarta Barat,-6.1762949,106.774785,rumah,3.0,1.0,68.0,50.0,1.0,1300.0,0.0,0.0,1.0,bagus,0.0,unfurnished,10.0,harga rendah
1500000000.0,Duri Kepa Rumah Minimalis Dekat ke Jalan Panjang,Duri Kepa, Jakarta Barat,-6.1762949,106.774785,rumah,4.0,3.0,42.0,120.0,1.0,5500.0,0.0,0.0,3.0,bagus,0.0,furnished,3.0,harga tinggi
1450000000.0,Rumah cantik 2 lantai siap huni.. @Metro Permata 2,Metro permata, Jakarta Barat,-6.2020905,106.7138787,rumah,3.0,2.0,90.0,120.0,1.0,2200.0,1.0,0.0,2.0,bagus,0.0,unfurnished,22.0,harga rendah
4500000000.0,Rumah Citra Garden 2 Extension. Brand New.3 Lantai.minimalis.nego,Citra Garden, Jakarta Barat,-6.1424765,106.7308695,rumah,4.0,3.0,128.0,275.0,0.0,5500.0,1.0,1.0,3.0,baru,0.0,semi furnished,4.0,harga sangat tinggi
4600000000.0,Rumah Siap Huni Citra Garden 6 ukuran 10x15 - Selatan,Citra Garden, Jakarta Barat,-6.1424765,106.7308695,rumah,3.0,3.0,150.0,200.0,0.0,4400.0,1.0,1.0,2.0,bagus,2.0,semi furnished,5.0,harga sangat tinggi
5000000000.0,"Rumah Citra 240m Hoek, Kondisi Rapi, Siap Huni, Lokasi Bagus",Citra Garden, Jakarta Barat,-6.1424765,106.7308695,rumah,4.0,3.0,240.0,250.0,1.0,4400.0,1.0,1.0,2.0,bagus,0.0,semi furnished,4.0,harga sangat tinggi
1500000000.0,Dijual Rumah Citra 2 ext bangunan pribadi,Citra Garden, Jakarta Barat,-6.1424765,106.7308695,rumah,3.0,2.0,72.0,100.0,1.0,2200.0,1.0,1.0,2.0,bagus,0.0,semi furnished,7.0,harga tinggi
5700000000.0,"Rumah Citra Garden 7 Hoek Siap Huni 2,5 Lantai Langka",Citra Garden, Jakarta Barat,-6.1424765,106.7308695,rumah,4.0,3.0,255.0,270.0,1.0,4400.0,1.0,1.0,3.0,bagus sekali,1.0,semi furnished,4.0,harga sangat tinggi
5500000000.0,Rumah Citra Garden 3 Posisi Boulevard Hadap Tenggara,Citra Garden, Jakarta Barat,-6.1424765,106.7308695,rumah,3.0,3.0,264.0,359.0,0.0,5500.0,1.0,1.0,3.0,sudah renovasi,0.0,unfurnished,4.0,harga sangat tinggi
9000000000.0,Rumah Full Renov Citra Garden 6 Blue Gingger 240m2,Citra Garden, Jakarta Barat,-6.1424765,106.7308695,rumah,4.0,4.0,240.0,400.0,2.0,7700.0,1.0,1.0,2.0,bagus,2.0,semi furnished,4.0,harga sangat tinggi
4200000000.0,Rumah 2 Lantai Citra Garden 2 Jakarta Barat,Citra Garden, Jakarta Barat,-6.1424765,106.7308695,rumah,2.0,3.0,160.0,240.0,2.0,3500.0,1.0,1.0,2.0,bagus,0.0,unfurnished,4.0,harga sangat tinggi
1600000000.0,Rumah 1¼ Lantai di Citra 5,Citra Garden, Jakarta Barat,-6.1424765,106.7308695,rumah,3.0,3.0,90.0,70.0,0.0,2200.0,0.0,0.0,1.0,bagus,0.0,unfurnished,2.0,harga tinggi
525000000.0,Rumah minimalis 2 lantai lokasi dekat suntermall jakarta,Tanjung Priok, Jakarta Utara,-6.127665,106.8706644,rumah,2.0,1.0,24.0,44.0,0.0,1300.0,0.0,0.0,2.0,baru,0.0,unfurnished,0.0,harga sangat rendah
475000000.0,Rumah minimalis 2 lantai lokasi dekat suntermall,Tanjung Priok, Jakarta Utara,-6.127665,106.8706644,rumah,2.0,1.0,21.0,33.0,0.0,1300.0,0.0,0.0,2.0,baru,0.0,unfurnished,0.0,harga sangat rendah
477000000.0,Rumah Cantik 2 Lantai Dekat ITC Cempaka Mas Jakarta Pusat,Sumur Batu, Jakarta Pusat,-6.1629089,106.872291,rumah,2.0,2.0,22.0,40.0,0.0,2200.0,0.0,0.0,2.0,baru,0.0,unfurnished,0.0,harga sangat rendah
477000000.0,Rumah Murah Cantik Cempaka mas Sumur Batu Kemayoran Sunter,Sumur Batu, Jakarta Pusat,-6.1629089,106.872291,rumah,2.0,2.0,22.0,40.0,0.0,2200.0,0.0,0.0,2.0,baru,0.0,unfurnished,0.0,harga sangat rendah
82800000000.0,"Rumah di K.s Tubun, Jakarta Barat Pinggir Jalan Hitung Tanah Saja",Slipi, Jakarta Barat,-6.1953579,106.8018875,rumah,5.0,3.0,1076.0,120.0,0.0,4400.0,0.0,0.0,1.0,butuh renovasi,0.0,unfurnished,4.0,harga sangat tinggi
2750000000.0,Rumah Puri Gardena Luas 144m2 Bagus Dan Siap Huni,Kalideres, Jakarta Barat,-6.1361466,106.7088995,rumah,5.0,3.0,144.0,220.0,0.0,2200.0,1.0,0.0,2.0,sudah renovasi,0.0,semi furnished,2.0,harga tinggi
